row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub-category,product_name,unit_price,unit_cost,quantity,discount,sales,profit,date_id,year,quarter,month,month_name,day,day_of_week,total_cost,calculated_profit,shipping_days
6405,CA-2015-156328,2015-11-30,2015-12-05,Standard Class,RM-19375,Raymond Messe,Consumer,United States,Raleigh,North Carolina,27604,South,BIS-COO-001,Biscuits,Cookie,Butter Cookies,4.2,2.69,3,0.2,10.08,3.23,20151130,2015,Q4,11,November,30,Monday,8.07,4.53,5
7754,CA-2015-158323,2015-11-30,2015-12-03,First Class,AB-10600,Ann Blume,Corporate,United States,Jacksonville,North Carolina,28540,South,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,2,0.2,4.16,1.04,20151130,2015,Q4,11,November,30,Monday,3.58,1.62,3
2923,US-2015-141453,2015-11-30,2015-12-03,Second Class,DB-13270,Deborah Brumfield,Home Office,United States,Austin,Texas,78745,Central,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,3,0.8,2.04,0.33,20151130,2015,Q4,11,November,30,Monday,6.84,3.36,3
2715,CA-2015-103723,2015-12-01,2015-12-06,Standard Class,BT-11305,Beth Thompson,Home Office,United States,Seattle,Washington,98105,West,BIS-COO-001,Biscuits,Cookie,Butter Cookies,4.2,2.69,5,0.0,21.0,7.35,20151201,2015,Q4,12,December,1,Tuesday,13.45,7.55,5
9355,CA-2015-110324,2015-12-01,2015-12-05,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Jackson,Michigan,49201,Central,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,3,0.0,15.6,5.3,20151201,2015,Q4,12,December,1,Tuesday,10.14,5.46,4
9356,CA-2015-110324,2015-12-01,2015-12-05,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Jackson,Michigan,49201,Central,CHO-DRK-002,Chocolate,Dark Chocolate,Cocoa Premium,5.5,3.19,2,0.0,11.0,4.51,20151201,2015,Q4,12,December,1,Tuesday,6.38,4.62,4
9357,CA-2015-110324,2015-12-01,2015-12-05,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Jackson,Michigan,49201,Central,BIS-WAF-002,Biscuits,Wafer,Chocolate Wafer,3.5,2.31,2,0.0,7.0,2.31,20151201,2015,Q4,12,December,1,Tuesday,4.62,2.38,4
8893,CA-2015-111038,2015-12-01,2015-12-06,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,San Diego,California,92037,West,CHO-MLK-002,Chocolate,Milk Chocolate,Almond Chocolate,4.6,2.81,9,0.2,33.12,11.26,20151201,2015,Q4,12,December,1,Tuesday,25.29,16.11,5
1461,CA-2015-119907,2015-12-01,2015-12-08,Standard Class,LC-17140,Logan Currie,Consumer,United States,Seattle,Washington,98103,West,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,2,0.2,8.32,2.58,20151201,2015,Q4,12,December,1,Tuesday,6.76,3.64,7
6880,CA-2015-137113,2015-12-01,2015-12-05,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West,BIS-WAF-002,Biscuits,Wafer,Chocolate Wafer,3.5,2.31,5,0.2,14.0,4.06,20151201,2015,Q4,12,December,1,Tuesday,11.55,5.95,4
6881,CA-2015-137113,2015-12-01,2015-12-05,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,5,0.0,13.0,3.9,20151201,2015,Q4,12,December,1,Tuesday,8.95,4.05,4
6882,CA-2015-137113,2015-12-01,2015-12-05,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,9,0.0,80.1,35.24,20151201,2015,Q4,12,December,1,Tuesday,44.1,36.0,4
6883,CA-2015-137113,2015-12-01,2015-12-05,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West,BIS-COO-002,Biscuits,Cookie,Choco Chip Cookies,4.8,3.02,3,0.0,14.4,5.18,20151201,2015,Q4,12,December,1,Tuesday,9.06,5.34,4
6884,CA-2015-137113,2015-12-01,2015-12-05,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,5,0.0,26.0,8.84,20151201,2015,Q4,12,December,1,Tuesday,16.9,9.1,4
1474,US-2015-105676,2015-12-01,2015-12-02,Same Day,NM-18520,Neoma Murray,Consumer,United States,Houston,Texas,77036,Central,CND-GUM-001,Candy,Gummy,Bear Gummies,2.8,1.85,4,0.6,4.48,0.99,20151201,2015,Q4,12,December,1,Tuesday,7.4,3.8,1
3920,US-2015-148817,2015-12-01,2015-12-07,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Chesapeake,Virginia,23320,South,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,4,0.0,10.4,3.02,20151201,2015,Q4,12,December,1,Tuesday,7.16,3.24,6
3921,US-2015-148817,2015-12-01,2015-12-07,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Chesapeake,Virginia,23320,South,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,4,0.0,35.6,15.31,20151201,2015,Q4,12,December,1,Tuesday,19.6,16.0,6
3613,CA-2015-110093,2015-12-03,2015-12-08,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Philadelphia,Pennsylvania,19134,East,BIS-WAF-001,Biscuits,Wafer,Vanilla Wafer,3.2,2.14,2,0.2,5.12,1.43,20151203,2015,Q4,12,December,3,Thursday,4.28,2.12,5
3614,CA-2015-110093,2015-12-03,2015-12-08,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Philadelphia,Pennsylvania,19134,East,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,2,0.2,4.16,1.08,20151203,2015,Q4,12,December,3,Thursday,3.58,1.62,5
387,CA-2015-122756,2015-12-03,2015-12-07,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East,BIS-COO-001,Biscuits,Cookie,Butter Cookies,4.2,2.69,4,0.7,5.04,1.01,20151203,2015,Q4,12,December,3,Thursday,10.76,6.04,4
388,CA-2015-122756,2015-12-03,2015-12-07,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East,CND-LOP-001,Candy,Lollipop,Strawberry Lollipop,1.5,1.08,1,0.2,1.2,0.26,20151203,2015,Q4,12,December,3,Thursday,1.08,0.42,4
8986,CA-2015-123092,2015-12-03,2015-12-07,Standard Class,JG-15115,Jack Garza,Consumer,United States,Jacksonville,North Carolina,28540,South,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,3,0.2,6.96,1.74,20151203,2015,Q4,12,December,3,Thursday,6.18,2.52,4
8987,CA-2015-123092,2015-12-03,2015-12-07,Standard Class,JG-15115,Jack Garza,Consumer,United States,Jacksonville,North Carolina,28540,South,CHO-DRK-002,Chocolate,Dark Chocolate,Cocoa Premium,5.5,3.19,5,0.7,8.25,2.31,20151203,2015,Q4,12,December,3,Thursday,15.95,11.55,4
8988,CA-2015-123092,2015-12-03,2015-12-07,Standard Class,JG-15115,Jack Garza,Consumer,United States,Jacksonville,North Carolina,28540,South,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,2,0.2,8.32,2.58,20151203,2015,Q4,12,December,3,Thursday,6.76,3.64,4
8989,CA-2015-123092,2015-12-03,2015-12-07,Standard Class,JG-15115,Jack Garza,Consumer,United States,Jacksonville,North Carolina,28540,South,CND-LOP-002,Candy,Lollipop,Cola Lollipop,1.6,1.15,2,0.2,2.56,0.61,20151203,2015,Q4,12,December,3,Thursday,2.3,0.9,4
5605,CA-2015-142475,2015-12-03,2015-12-07,Standard Class,BS-11380,Bill Stewart,Corporate,United States,New York City,New York,10011,East,CHO-MLK-001,Chocolate,Milk Chocolate,Milk Bar,3.8,2.36,6,0.2,18.24,5.84,20151203,2015,Q4,12,December,3,Thursday,14.16,8.64,4
538,CA-2015-147851,2015-12-03,2015-12-08,Standard Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10009,East,CND-GUM-001,Candy,Gummy,Bear Gummies,2.8,1.85,4,0.2,8.96,2.6,20151203,2015,Q4,12,December,3,Thursday,7.4,3.8,5
9557,CA-2015-156853,2015-12-03,2015-12-05,Second Class,HP-14815,Harold Pawlan,Home Office,United States,Concord,New Hampshire,3301,East,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,7,0.0,18.2,5.46,20151203,2015,Q4,12,December,3,Thursday,12.53,5.67,2
8713,US-2015-145422,2015-12-03,2015-12-07,Standard Class,PW-19240,Pierre Wener,Consumer,United States,San Francisco,California,94110,West,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,3,0.15,22.7,9.53,20151203,2015,Q4,12,December,3,Thursday,14.7,12.0,4
2749,CA-2015-110247,2015-12-04,2015-12-08,Standard Class,RH-19555,Ritsa Hightower,Consumer,United States,Tallahassee,Florida,32303,South,CND-GUM-002,Candy,Gummy,Fruit Gummies,3.2,2.08,3,0.7,2.88,0.6,20151204,2015,Q4,12,December,4,Friday,6.24,3.36,4
4561,CA-2015-118871,2015-12-04,2015-12-09,Second Class,HM-14860,Harry Marie,Corporate,United States,Los Angeles,California,90049,West,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,3,0.0,26.7,11.48,20151204,2015,Q4,12,December,4,Friday,14.7,12.0,5
4562,CA-2015-118871,2015-12-04,2015-12-09,Second Class,HM-14860,Harry Marie,Corporate,United States,Los Angeles,California,90049,West,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,3,0.2,12.48,3.62,20151204,2015,Q4,12,December,4,Friday,10.14,5.46,5
4563,CA-2015-118871,2015-12-04,2015-12-09,Second Class,HM-14860,Harry Marie,Corporate,United States,Los Angeles,California,90049,West,CHO-DRK-001,Chocolate,Dark Chocolate,70% Dark Bar,4.8,2.88,5,0.0,24.0,9.12,20151204,2015,Q4,12,December,4,Friday,14.4,9.6,5
5325,CA-2015-119508,2015-12-04,2015-12-09,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,Lakewood,California,90712,West,CND-LOP-002,Candy,Lollipop,Cola Lollipop,1.6,1.15,5,0.0,8.0,2.24,20151204,2015,Q4,12,December,4,Friday,5.75,2.25,5
5326,CA-2015-119508,2015-12-04,2015-12-09,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,Lakewood,California,90712,West,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,6,0.0,15.6,4.84,20151204,2015,Q4,12,December,4,Friday,10.74,4.86,5
3383,CA-2015-130659,2015-12-04,2015-12-09,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,New York City,New York,10035,East,CHO-DRK-002,Chocolate,Dark Chocolate,Cocoa Premium,5.5,3.19,3,0.0,16.5,6.93,20151204,2015,Q4,12,December,4,Friday,9.57,6.93,5
3384,CA-2015-130659,2015-12-04,2015-12-09,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,New York City,New York,10035,East,CND-LOP-001,Candy,Lollipop,Strawberry Lollipop,1.5,1.08,7,0.1,9.45,2.46,20151204,2015,Q4,12,December,4,Friday,7.56,2.94,5
3385,CA-2015-130659,2015-12-04,2015-12-09,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,New York City,New York,10035,East,CND-LOP-001,Candy,Lollipop,Strawberry Lollipop,1.5,1.08,5,0.0,7.5,2.1,20151204,2015,Q4,12,December,4,Friday,5.4,2.1,5
3851,CA-2015-142377,2015-12-04,2015-12-09,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Springfield,Missouri,65807,Central,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,7,0.0,23.8,7.38,20151204,2015,Q4,12,December,4,Friday,15.96,7.84,5
4356,CA-2015-155600,2015-12-04,2015-12-07,Second Class,RO-19780,Rose O'Brian,Consumer,United States,Clarksville,Tennessee,37042,South,CND-GUM-001,Candy,Gummy,Bear Gummies,2.8,1.85,7,0.7,5.88,1.18,20151204,2015,Q4,12,December,4,Friday,12.95,6.65,3
4357,CA-2015-155600,2015-12-04,2015-12-07,Second Class,RO-19780,Rose O'Brian,Consumer,United States,Clarksville,Tennessee,37042,South,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,4,0.2,16.64,5.16,20151204,2015,Q4,12,December,4,Friday,13.52,7.28,3
3374,CA-2015-161718,2015-12-04,2015-12-10,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Hempstead,New York,11550,East,CHO-DRK-002,Chocolate,Dark Chocolate,Cocoa Premium,5.5,3.19,3,0.0,16.5,6.93,20151204,2015,Q4,12,December,4,Friday,9.57,6.93,6
3375,CA-2015-161718,2015-12-04,2015-12-10,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Hempstead,New York,11550,East,CND-GUM-002,Candy,Gummy,Fruit Gummies,3.2,2.08,5,0.1,14.4,4.75,20151204,2015,Q4,12,December,4,Friday,10.4,5.6,6
3376,CA-2015-161718,2015-12-04,2015-12-10,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Hempstead,New York,11550,East,BIS-WAF-001,Biscuits,Wafer,Vanilla Wafer,3.2,2.14,4,0.0,12.8,4.22,20151204,2015,Q4,12,December,4,Friday,8.56,4.24,6
3377,CA-2015-161718,2015-12-04,2015-12-10,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Hempstead,New York,11550,East,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,2,0.1,4.68,1.36,20151204,2015,Q4,12,December,4,Friday,3.58,1.62,6
4157,CA-2015-101091,2015-12-05,2015-12-09,Second Class,SW-20245,Scot Wooten,Consumer,United States,Philadelphia,Pennsylvania,19140,East,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,2,0.2,14.24,5.84,20151205,2015,Q4,12,December,5,Saturday,9.8,8.0,4
4158,CA-2015-101091,2015-12-05,2015-12-09,Second Class,SW-20245,Scot Wooten,Consumer,United States,Philadelphia,Pennsylvania,19140,East,CHO-DRK-001,Chocolate,Dark Chocolate,70% Dark Bar,4.8,2.88,6,0.7,8.64,2.25,20151205,2015,Q4,12,December,5,Saturday,17.28,11.52,4
8401,CA-2015-110814,2015-12-05,2015-12-09,Second Class,BD-11635,Brian Derr,Consumer,United States,New York City,New York,10009,East,CND-HRD-001,Candy,Hard Candy,Mint Candy,1.8,1.26,5,0.2,7.2,1.87,20151205,2015,Q4,12,December,5,Saturday,6.3,2.7,4
8402,CA-2015-110814,2015-12-05,2015-12-09,Second Class,BD-11635,Brian Derr,Consumer,United States,New York City,New York,10009,East,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,3,0.1,7.83,2.11,20151205,2015,Q4,12,December,5,Saturday,6.18,2.52,4
8403,CA-2015-110814,2015-12-05,2015-12-09,Second Class,BD-11635,Brian Derr,Consumer,United States,New York City,New York,10009,East,CHO-MLK-001,Chocolate,Milk Chocolate,Milk Bar,3.8,2.36,2,0.0,7.6,2.89,20151205,2015,Q4,12,December,5,Saturday,4.72,2.88,4
9725,CA-2015-117898,2015-12-05,2015-12-11,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Bloomington,Illinois,61701,Central,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,2,0.2,4.64,1.16,20151205,2015,Q4,12,December,5,Saturday,4.12,1.68,6
5635,CA-2015-134943,2015-12-05,2015-12-06,First Class,SU-20665,Stephanie Ulpright,Home Office,United States,Ann Arbor,Michigan,48104,Central,CHO-DRK-002,Chocolate,Dark Chocolate,Cocoa Premium,5.5,3.19,5,0.0,27.5,11.27,20151205,2015,Q4,12,December,5,Saturday,15.95,11.55,1
8321,CA-2015-142937,2015-12-05,2015-12-06,First Class,SF-20065,Sandra Flanagan,Consumer,United States,Dallas,Texas,75220,Central,BIS-WAF-001,Biscuits,Wafer,Vanilla Wafer,3.2,2.14,2,0.2,5.12,1.48,20151205,2015,Q4,12,December,5,Saturday,4.28,2.12,1
8548,CA-2015-149566,2015-12-05,2015-12-10,Standard Class,GB-14530,George Bell,Corporate,United States,Los Angeles,California,90049,West,CND-HRD-001,Candy,Hard Candy,Mint Candy,1.8,1.26,3,0.0,5.4,1.51,20151205,2015,Q4,12,December,5,Saturday,3.78,1.62,5
8549,CA-2015-149566,2015-12-05,2015-12-10,Standard Class,GB-14530,George Bell,Corporate,United States,Los Angeles,California,90049,West,CND-LOP-001,Candy,Lollipop,Strawberry Lollipop,1.5,1.08,4,0.0,6.0,1.56,20151205,2015,Q4,12,December,5,Saturday,4.32,1.68,5
3677,CA-2015-156440,2015-12-05,2015-12-09,Standard Class,MH-17620,Matt Hagelstein,Corporate,United States,San Diego,California,92105,West,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,2,0.0,6.8,2.11,20151205,2015,Q4,12,December,5,Saturday,4.56,2.24,4
8648,US-2015-131842,2015-12-05,2015-12-08,First Class,RR-19525,Rick Reed,Corporate,United States,Nashville,Tennessee,37211,South,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,2,0.2,14.24,5.55,20151205,2015,Q4,12,December,5,Saturday,9.8,8.0,3
2222,CA-2015-131884,2015-12-06,2015-12-06,Same Day,DK-13375,Dennis Kane,Consumer,United States,Marion,Ohio,43302,East,BIS-COO-002,Biscuits,Cookie,Choco Chip Cookies,4.8,3.02,2,0.4,5.76,1.67,20151206,2015,Q4,12,December,6,Sunday,6.04,3.56,0
2223,CA-2015-131884,2015-12-06,2015-12-06,Same Day,DK-13375,Dennis Kane,Consumer,United States,Marion,Ohio,43302,East,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,8,0.2,16.64,4.49,20151206,2015,Q4,12,December,6,Sunday,14.32,6.48,0
2224,CA-2015-131884,2015-12-06,2015-12-06,Same Day,DK-13375,Dennis Kane,Consumer,United States,Marion,Ohio,43302,East,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,1,0.3,2.03,0.47,20151206,2015,Q4,12,December,6,Sunday,2.06,0.84,0
8196,CA-2015-136700,2015-12-06,2015-12-11,Second Class,DB-13120,David Bremer,Corporate,United States,Santa Barbara,California,93101,West,CND-GUM-001,Candy,Gummy,Bear Gummies,2.8,1.85,2,0.0,5.6,1.79,20151206,2015,Q4,12,December,6,Sunday,3.7,1.9,5
1092,CA-2015-143490,2015-12-06,2015-12-13,Standard Class,NP-18325,Naresj Patel,Consumer,United States,San Diego,California,92105,West,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,9,0.0,26.1,7.57,20151206,2015,Q4,12,December,6,Sunday,18.54,7.56,7
1093,CA-2015-143490,2015-12-06,2015-12-13,Standard Class,NP-18325,Naresj Patel,Consumer,United States,San Diego,California,92105,West,BIS-COO-001,Biscuits,Cookie,Butter Cookies,4.2,2.69,2,0.2,6.72,2.15,20151206,2015,Q4,12,December,6,Sunday,5.38,3.02,7
1522,CA-2015-144806,2015-12-06,2015-12-11,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Tucson,Arizona,85705,West,CND-GUM-001,Candy,Gummy,Bear Gummies,2.8,1.85,6,0.2,13.44,4.03,20151206,2015,Q4,12,December,6,Sunday,11.1,5.7,5
1523,CA-2015-144806,2015-12-06,2015-12-11,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Tucson,Arizona,85705,West,CND-HRD-001,Candy,Hard Candy,Mint Candy,1.8,1.26,5,0.2,7.2,1.87,20151206,2015,Q4,12,December,6,Sunday,6.3,2.7,5
1524,CA-2015-144806,2015-12-06,2015-12-11,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Tucson,Arizona,85705,West,CHO-DRK-002,Chocolate,Dark Chocolate,Cocoa Premium,5.5,3.19,8,0.2,35.2,13.38,20151206,2015,Q4,12,December,6,Sunday,25.52,18.48,5
1525,CA-2015-144806,2015-12-06,2015-12-11,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Tucson,Arizona,85705,West,CND-GUM-001,Candy,Gummy,Bear Gummies,2.8,1.85,6,0.2,13.44,4.03,20151206,2015,Q4,12,December,6,Sunday,11.1,5.7,5
1526,CA-2015-144806,2015-12-06,2015-12-11,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Tucson,Arizona,85705,West,BIS-COO-002,Biscuits,Cookie,Choco Chip Cookies,4.8,3.02,6,0.2,23.04,7.6,20151206,2015,Q4,12,December,6,Sunday,18.12,10.68,5
2379,CA-2015-148628,2015-12-06,2015-12-11,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Thousand Oaks,California,91360,West,CND-LOP-002,Candy,Lollipop,Cola Lollipop,1.6,1.15,5,0.0,8.0,2.16,20151206,2015,Q4,12,December,6,Sunday,5.75,2.25,5
6578,CA-2015-153752,2015-12-06,2015-12-11,Second Class,RO-19780,Rose O'Brian,Consumer,United States,Arlington,Virginia,22204,South,CHO-DRK-002,Chocolate,Dark Chocolate,Cocoa Premium,5.5,3.19,6,0.0,33.0,13.86,20151206,2015,Q4,12,December,6,Sunday,19.14,13.86,5
4073,CA-2015-156104,2015-12-06,2015-12-08,Second Class,NP-18685,Nora Pelletier,Home Office,United States,Indianapolis,Indiana,46203,Central,CHO-DRK-001,Chocolate,Dark Chocolate,70% Dark Bar,4.8,2.88,2,0.0,9.6,3.74,20151206,2015,Q4,12,December,6,Sunday,5.76,3.84,2
6841,CA-2015-166338,2015-12-06,2015-12-07,First Class,MP-18175,Mike Pelletier,Home Office,United States,Troy,Ohio,45373,East,BIS-WAF-001,Biscuits,Wafer,Vanilla Wafer,3.2,2.14,3,0.7,2.88,0.52,20151206,2015,Q4,12,December,6,Sunday,6.42,3.18,1
5609,CA-2015-168634,2015-12-06,2015-12-11,Standard Class,AF-10870,Art Ferguson,Consumer,United States,San Francisco,California,94109,West,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,2,0.0,5.2,1.61,20151206,2015,Q4,12,December,6,Sunday,3.58,1.62,5
5559,US-2015-114741,2015-12-06,2015-12-10,Standard Class,IL-15100,Ivan Liston,Consumer,United States,North Las Vegas,Nevada,89031,West,CHO-DRK-001,Chocolate,Dark Chocolate,70% Dark Bar,4.8,2.88,1,0.0,4.8,1.92,20151206,2015,Q4,12,December,6,Sunday,2.88,1.92,4
5560,US-2015-114741,2015-12-06,2015-12-10,Standard Class,IL-15100,Ivan Liston,Consumer,United States,North Las Vegas,Nevada,89031,West,CND-GUM-002,Candy,Gummy,Fruit Gummies,3.2,2.08,5,0.0,16.0,5.6,20151206,2015,Q4,12,December,6,Sunday,10.4,5.6,4
5561,US-2015-114741,2015-12-06,2015-12-10,Standard Class,IL-15100,Ivan Liston,Consumer,United States,North Las Vegas,Nevada,89031,West,CND-HRD-002,Candy,Hard Candy,Caramel Candy,2.2,1.5,3,0.0,6.6,2.11,20151206,2015,Q4,12,December,6,Sunday,4.5,2.1,4
2390,US-2015-127040,2015-12-06,2015-12-10,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,CND-GUM-002,Candy,Gummy,Fruit Gummies,3.2,2.08,1,0.0,3.2,1.12,20151206,2015,Q4,12,December,6,Sunday,2.08,1.12,4
2391,US-2015-127040,2015-12-06,2015-12-10,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,7,0.0,23.8,7.85,20151206,2015,Q4,12,December,6,Sunday,15.96,7.84,4
2392,US-2015-127040,2015-12-06,2015-12-10,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,CND-GUM-001,Candy,Gummy,Bear Gummies,2.8,1.85,9,0.0,25.2,8.57,20151206,2015,Q4,12,December,6,Sunday,16.65,8.55,4
2393,US-2015-127040,2015-12-06,2015-12-10,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,CHO-DRK-002,Chocolate,Dark Chocolate,Cocoa Premium,5.5,3.19,4,0.0,22.0,9.24,20151206,2015,Q4,12,December,6,Sunday,12.76,9.24,4
1285,US-2015-149692,2015-12-06,2015-12-12,Standard Class,KW-16435,Katrina Willman,Consumer,United States,Austin,Texas,78745,Central,CHO-DRK-002,Chocolate,Dark Chocolate,Cocoa Premium,5.5,3.19,7,0.8,7.7,2.0,20151206,2015,Q4,12,December,6,Sunday,22.33,16.17,6
564,CA-2015-130736,2015-12-07,2015-12-09,First Class,JF-15490,Jeremy Farry,Consumer,United States,Seattle,Washington,98105,West,CND-HRD-002,Candy,Hard Candy,Caramel Candy,2.2,1.5,2,0.0,4.4,1.41,20151207,2015,Q4,12,December,7,Monday,3.0,1.4,2
565,CA-2015-130736,2015-12-07,2015-12-09,First Class,JF-15490,Jeremy Farry,Consumer,United States,Seattle,Washington,98105,West,CHO-MLK-002,Chocolate,Milk Chocolate,Almond Chocolate,4.6,2.81,1,0.0,4.6,1.79,20151207,2015,Q4,12,December,7,Monday,2.81,1.79,2
539,CA-2015-134894,2015-12-07,2015-12-11,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Henderson,Kentucky,42420,South,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,3,0.0,15.6,5.46,20151207,2015,Q4,12,December,7,Monday,10.14,5.46,4
540,CA-2015-134894,2015-12-07,2015-12-11,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Henderson,Kentucky,42420,South,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,4,0.0,11.6,3.36,20151207,2015,Q4,12,December,7,Monday,8.24,3.36,4
755,CA-2015-135272,2015-12-07,2015-12-12,Standard Class,MS-17830,Melanie Seite,Consumer,United States,Los Angeles,California,90036,West,BIS-COO-002,Biscuits,Cookie,Choco Chip Cookies,4.8,3.02,4,0.0,19.2,7.1,20151207,2015,Q4,12,December,7,Monday,12.08,7.12,5
4977,CA-2015-165050,2015-12-07,2015-12-09,First Class,AH-10210,Alan Hwang,Consumer,United States,New York City,New York,10024,East,CND-LOP-001,Candy,Lollipop,Strawberry Lollipop,1.5,1.08,5,0.2,6.0,1.44,20151207,2015,Q4,12,December,7,Monday,5.4,2.1,2
4978,CA-2015-165050,2015-12-07,2015-12-09,First Class,AH-10210,Alan Hwang,Consumer,United States,New York City,New York,10024,East,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,2,0.2,5.44,1.58,20151207,2015,Q4,12,December,7,Monday,4.56,2.24,2
4979,CA-2015-165050,2015-12-07,2015-12-09,First Class,AH-10210,Alan Hwang,Consumer,United States,New York City,New York,10024,East,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,6,0.0,17.4,5.05,20151207,2015,Q4,12,December,7,Monday,12.36,5.04,2
9665,US-2015-120957,2015-12-07,2015-12-07,Same Day,KH-16690,Kristen Hastings,Corporate,United States,Riverside,California,92503,West,CND-GUM-001,Candy,Gummy,Bear Gummies,2.8,1.85,2,0.0,5.6,1.79,20151207,2015,Q4,12,December,7,Monday,3.7,1.9,0
3768,CA-2015-103205,2015-12-08,2015-12-10,Second Class,JJ-15760,Joel Jenkins,Home Office,United States,Houston,Texas,77036,Central,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,5,0.2,10.4,2.7,20151208,2015,Q4,12,December,8,Tuesday,8.95,4.05,2
